Date,Close,High,Low,Open,Volume
06-01-2012,25.18,25.18,25.18,25.18,0
09-01-2012,25.17,25.17,25.17,25.17,0
10-01-2012,24.8,24.8,24.8,24.8,0
11-01-2012,25.2,25.2,25.2,25.2,0
12-01-2012,24.95,24.95,24.95,24.95,0
13-01-2012,24.95,24.95,24.95,24.95,0
16-01-2012,24.7,24.7,24.7,24.7,0
17-01-2012,24.4,24.4,24.4,24.4,0
18-01-2012,24.19,24.19,24.19,24.19,0
19-01-2012,23.54,23.54,23.54,23.54,0
20-01-2012,23.45,23.45,23.45,23.45,0
23-01-2012,23.11,23.11,23.11,23.11,0
24-01-2012,23.47,23.47,23.47,23.47,0
25-01-2012,23.48,23.48,23.48,23.48,0
26-01-2012,22.59,22.59,22.59,22.59,0
27-01-2012,22.09,22.09,22.09,22.09,0
30-01-2012,22.96,22.96,22.96,22.96,0
31-01-2012,22.2,22.2,22.2,22.2,0
01-02-2012,21.69,21.69,21.69,21.69,0
02-02-2012,20.93,20.93,20.93,20.93,0
03-02-2012,20.98,20.98,20.98,20.98,0
06-02-2012,21.25,21.25,21.25,21.25,0
07-02-2012,21.96,21.96,21.96,21.96,0
08-02-2012,21.71,21.71,21.71,21.71,0
09-02-2012,21.72,21.72,21.72,21.72,0
10-02-2012,22.24,22.24,22.24,22.24,0
13-02-2012,22.24,22.24,22.24,22.24,0
14-02-2012,22.24,22.24,22.24,22.24,0
15-02-2012,21.85,21.85,21.85,21.85,0
16-02-2012,22.13,22.13,22.13,22.13,0
17-02-2012,21.86,21.86,21.86,21.86,0
20-02-2012,21.87,21.87,21.87,21.87,0
21-02-2012,21.62,21.62,21.62,21.62,0
22-02-2012,21.89,21.89,21.89,21.89,0
23-02-2012,21.83,21.83,21.83,21.83,0
24-02-2012,21.83,21.83,21.83,21.83,0
27-02-2012,22.12,22.12,22.12,22.12,0
28-02-2012,22.31,22.31,22.31,22.31,0
29-02-2012,22.31,22.31,22.31,22.31,0
01-03-2012,22.32,22.32,22.32,22.32,0
02-03-2012,22.33,22.33,22.33,22.33,0
05-03-2012,22.59,22.59,22.59,22.59,0
06-03-2012,23.36,23.36,23.36,23.36,0
07-03-2012,23.11,23.11,23.11,23.11,0
08-03-2012,22.86,22.86,22.86,22.86,0
09-03-2012,22.86,22.86,22.86,22.86,0
12-03-2012,22.86,22.86,22.86,22.86,0
13-03-2012,22.5,22.5,22.5,22.5,0
14-03-2012,22.27,22.27,22.27,22.27,0
15-03-2012,22.27,22.27,22.27,22.27,0
16-03-2012,21.33,21.33,21.33,21.33,0
19-03-2012,21.2,21.2,21.2,21.2,0
20-03-2012,21.25,21.25,21.25,21.25,0
22-03-2012,21.76,21.76,21.76,21.76,0
23-03-2012,21.84,21.84,21.84,21.84,0
26-03-2012,21.35,21.35,21.35,21.35,0
27-03-2012,20.82,20.82,20.82,20.82,0
28-03-2012,20.54,20.54,20.54,20.54,0
29-03-2012,20.82,20.82,20.82,20.82,0
30-03-2012,20.82,20.82,20.82,20.82,0
02-04-2012,20.16,20.16,20.16,20.16,0
03-04-2012,20,20,20,20,0
04-04-2012,21.11,21.11,21.11,21.11,0
05-04-2012,20.72,20.72,20.72,20.72,0
10-04-2012,20.72,20.72,20.72,20.72,0
11-04-2012,20.86,20.86,20.86,20.86,0
12-04-2012,20.67,20.67,20.67,20.67,0
13-04-2012,20.95,20.95,20.95,20.95,0
16-04-2012,20.95,20.95,20.95,20.95,0
17-04-2012,20.71,20.71,20.71,20.71,0
18-04-2012,20.47,20.47,20.47,20.47,0
19-04-2012,20.53,20.53,20.53,20.53,0
20-04-2012,20.54,20.54,20.54,20.54,0
23-04-2012,21.06,21.06,21.06,21.06,0
24-04-2012,20.77,20.77,20.77,20.77,0
25-04-2012,20.53,20.53,20.53,20.53,0
26-04-2012,20.5,20.5,20.5,20.5,0
30-04-2012,20.24,20.24,20.24,20.24,0
02-05-2012,20.26,20.26,20.26,20.26,0
03-05-2012,20.27,20.27,20.27,20.27,0
04-05-2012,20.8,20.8,20.8,20.8,0
07-05-2012,20.9,20.9,20.9,20.9,0
08-05-2012,21.43,21.43,21.43,21.43,0
09-05-2012,21.49,21.49,21.49,21.49,0
10-05-2012,20.95,20.95,20.95,20.95,0
11-05-2012,20.74,20.74,20.74,20.74,0
14-05-2012,20.74,20.74,20.74,20.74,0
15-05-2012,21.51,21.51,21.51,21.51,0
16-05-2012,21.23,21.23,21.23,21.23,0
17-05-2012,21.53,21.53,21.53,21.53,0
18-05-2012,22.08,22.08,22.08,22.08,0
21-05-2012,22.1,22.1,22.1,22.1,0
22-05-2012,20.59,20.59,20.59,20.59,0
23-05-2012,23,23,23,23,0
24-05-2012,22.75,22.75,22.75,22.75,0
25-05-2012,22.74,22.74,22.74,22.74,0
28-05-2012,22.5,22.5,22.5,22.5,0
29-05-2012,23.51,23.51,23.51,23.51,0
30-05-2012,24.77,24.77,24.77,24.77,0
31-05-2012,24.76,24.76,24.76,24.76,0
01-06-2012,24.76,24.76,24.76,24.76,0
04-06-2012,24.74,24.74,24.74,24.74,0
05-06-2012,24.74,24.74,24.74,24.74,0
06-06-2012,23.96,23.96,23.96,23.96,0
07-06-2012,22.93,22.93,22.93,22.93,0
08-06-2012,23.2,23.2,23.2,23.2,0
11-06-2012,23.43,23.43,23.43,23.43,0
12-06-2012,22.67,22.67,22.67,22.67,0
13-06-2012,22.67,22.67,22.67,22.67,0
14-06-2012,22.92,22.92,22.92,22.92,0
15-06-2012,22.67,22.67,22.67,22.67,0
18-06-2012,22.67,22.67,22.67,22.67,0
19-06-2012,21.64,21.64,21.64,21.64,0
20-06-2012,21.38,21.38,21.38,21.38,0
21-06-2012,20.61,20.61,20.61,20.61,0
22-06-2012,23.02,23.02,23.02,23.02,0
25-06-2012,23.23,23.23,23.23,23.23,0
26-06-2012,22.23,22.23,22.23,22.23,0
27-06-2012,22.49,22.49,22.49,22.49,0
28-06-2012,22.73,22.73,22.73,22.73,0
29-06-2012,21.96,21.96,21.96,21.96,0
02-07-2012,22.13,22.13,22.13,22.13,0
03-07-2012,20.98,20.98,20.98,20.98,0
04-07-2012,20.99,20.99,20.99,20.99,0
05-07-2012,20.18,20.18,20.18,20.18,0
06-07-2012,20.36,20.36,20.36,20.36,0
09-07-2012,20.72,20.72,20.72,20.72,0
10-07-2012,20.73,20.73,20.73,20.73,0
11-07-2012,20.96,20.96,20.96,20.96,0
12-07-2012,21.51,21.51,21.51,21.51,0
13-07-2012,21.02,21.02,21.02,21.02,0
16-07-2012,21.11,21.11,21.11,21.11,0
17-07-2012,20.97,20.97,20.97,20.97,0
18-07-2012,20.44,20.44,20.44,20.44,0
19-07-2012,19.65,19.65,19.65,19.65,0
20-07-2012,19.65,19.65,19.65,19.65,0
23-07-2012,19.5,19.5,19.5,19.5,0
24-07-2012,19.25,19.25,19.25,19.25,0
25-07-2012,19.5,19.5,19.5,19.5,0
26-07-2012,19.5,19.5,19.5,19.5,0
27-07-2012,18.59,0,0,0,0
30-07-2012,18.32,0,0,0,0
31-07-2012,19.01,0,0,0,0
01-08-2012,18.41,0,0,0,0
02-08-2012,18.46,0,0,0,0
03-08-2012,17.94,0,0,0,0
06-08-2012,17.66,0,0,0,0
07-08-2012,17.41,0,0,0,0
08-08-2012,17.41,0,0,0,0
10-08-2012,17.4,0,0,0,0
13-08-2012,17.39,0,0,0,0
14-08-2012,17.09,0,0,0,0
15-08-2012,17.13,0,0,0,0
16-08-2012,17.07,0,0,0,0
17-08-2012,17.46,0,0,0,0
20-08-2012,17.45,0,0,0,0
21-08-2012,17.16,0,0,0,0
22-08-2012,17.45,0,0,0,0
23-08-2012,17.19,0,0,0,0
24-08-2012,18,0,0,0,0
27-08-2012,17.97,0,0,0,0
28-08-2012,18.24,0,0,0,0
29-08-2012,18.19,0,0,0,0
30-08-2012,18.46,0,0,0,0
31-08-2012,18.75,0,0,0,0
03-09-2012,18.73,0,0,0,0
04-09-2012,19.25,0,0,0,0
05-09-2012,19.25,0,0,0,0
06-09-2012,18.72,0,0,0,0
07-09-2012,17.97,0,0,0,0
10-09-2012,17.95,0,0,0,0
11-09-2012,17.95,0,0,0,0
12-09-2012,17.68,0,0,0,0
13-09-2012,17.68,0,0,0,0
14-09-2012,16.92,0,0,0,0
17-09-2012,17.17,0,0,0,0
18-09-2012,16.9,0,0,0,0
19-09-2012,16.9,0,0,0,0
20-09-2012,16.92,0,0,0,0
21-09-2012,18.29,0,0,0,0
25-09-2012,17.71,0,0,0,0
26-09-2012,18.47,0,0,0,0
27-09-2012,18.29,0,0,0,0
28-09-2012,18.04,0,0,0,0
01-10-2012,17.5,0,0,0,0
02-10-2012,17.54,0,0,0,0
03-10-2012,17.81,0,0,0,0
04-10-2012,17.66,0,0,0,0
05-10-2012,17.3,0,0,0,0
08-10-2012,17.55,0,0,0,0
09-10-2012,18.02,0,0,0,0
10-10-2012,17.89,0,0,0,0
11-10-2012,17.5,0,0,0,0
12-10-2012,17.63,0,0,0,0
15-10-2012,17.49,0,0,0,0
16-10-2012,16.84,0,0,0,0
17-10-2012,16.47,0,0,0,0
18-10-2012,16.84,0,0,0,0
19-10-2012,17.1,0,0,0,0
22-10-2012,16.49,0,0,0,0
23-10-2012,16.77,0,0,0,0
24-10-2012,16.5,0,0,0,0
25-10-2012,16.49,0,0,0,0
26-10-2012,16.25,0,0,0,0
29-10-2012,16.24,0,0,0,0
30-10-2012,16.01,0,0,0,0
31-10-2012,16.01,0,0,0,0
01-11-2012,15.75,0,0,0,0
02-11-2012,15.44,0,0,0,0
05-11-2012,15.48,0,0,0,0
06-11-2012,15.65,0,0,0,0
07-11-2012,15.71,0,0,0,0
08-11-2012,15.71,0,0,0,0
09-11-2012,15.98,0,0,0,0
12-11-2012,15.74,0,0,0,0
13-11-2012,15.99,0,0,0,0
14-11-2012,16.02,0,0,0,0
15-11-2012,16.29,0,0,0,0
16-11-2012,16.08,0,0,0,0
19-11-2012,15.78,0,0,0,0
20-11-2012,15.51,0,0,0,0
21-11-2012,15.49,0,0,0,0
22-11-2012,15.22,0,0,0,0
23-11-2012,15.22,0,0,0,0
26-11-2012,15.22,0,0,0,0
27-11-2012,15.23,0,0,0,0
28-11-2012,15.5,0,0,0,0
29-11-2012,15.23,0,0,0,0
30-11-2012,14.97,0,0,0,0
03-12-2012,14.96,0,0,0,0
04-12-2012,14.98,0,0,0,0
05-12-2012,15.04,0,0,0,0
06-12-2012,14.52,0,0,0,0
07-12-2012,14.52,0,0,0,0
10-12-2012,14.5,0,0,0,0
11-12-2012,14.26,0,0,0,0
12-12-2012,14.26,0,0,0,0
13-12-2012,14.26,0,0,0,0
14-12-2012,14.27,0,0,0,0
18-12-2012,14.79,0,0,0,0
19-12-2012,13.83,0,0,0,0
20-12-2012,13.63,0,0,0,0
21-12-2012,13.85,0,0,0,0
24-12-2012,14.07,0,0,0,0
27-12-2012,13.84,0,0,0,0
28-12-2012,14.14,0,0,0,0
31-12-2012,14,0,0,0,0
02-01-2013,13.51,0,0,0,0
03-01-2013,13.55,0,0,0,0
04-01-2013,13.58,0,0,0,0
07-01-2013,13.62,0,0,0,0
08-01-2013,13.61,0,0,0,0
09-01-2013,14.14,0,0,0,0
10-01-2013,14.17,0,0,0,0
11-01-2013,14.19,0,0,0,0
14-01-2013,14.2,0,0,0,0
15-01-2013,14.2,0,0,0,0
16-01-2013,14.81,0,0,0,0
17-01-2013,14.83,0,0,0,0
18-01-2013,14.58,0,0,0,0
21-01-2013,14.86,0,0,0,0
22-01-2013,15.09,0,0,0,0
23-01-2013,14.88,0,0,0,0
24-01-2013,15.16,0,0,0,0
25-01-2013,14.71,0,0,0,0
28-01-2013,14.72,0,0,0,0
29-01-2013,14.73,0,0,0,0
30-01-2013,14.81,0,0,0,0
31-01-2013,14.62,0,0,0,0
01-02-2013,14.64,0,0,0,0
04-02-2013,14.65,0,0,0,0
05-02-2013,14.67,0,0,0,0
06-02-2013,14.69,0,0,0,0
07-02-2013,14.66,0,0,0,0
08-02-2013,14.45,0,0,0,0
11-02-2013,14.46,0,0,0,0
12-02-2013,14.76,0,0,0,0
13-02-2013,14.51,0,0,0,0
14-02-2013,14.79,0,0,0,0
15-02-2013,14.8,0,0,0,0
18-02-2013,14.82,0,0,0,0
19-02-2013,15.08,0,0,0,0
20-02-2013,15.37,0,0,0,0
21-02-2013,16.45,0,0,0,0
22-02-2013,16.46,0,0,0,0
25-02-2013,16.18,0,0,0,0
26-02-2013,16.46,0,0,0,0
27-02-2013,17.24,0,0,0,0
28-02-2013,16.72,0,0,0,0
01-03-2013,16.45,0,0,0,0
04-03-2013,16.44,0,0,0,0
05-03-2013,15.93,0,0,0,0
06-03-2013,15.81,0,0,0,0
07-03-2013,15.29,0,0,0,0
08-03-2013,15.3,0,0,0,0
11-03-2013,15.02,0,0,0,0
12-03-2013,15.04,0,0,0,0
13-03-2013,15.04,0,0,0,0
14-03-2013,15.04,0,0,0,0
15-03-2013,15.31,0,0,0,0
18-03-2013,15.57,0,0,0,0
19-03-2013,15.57,0,0,0,0
20-03-2013,15.57,0,0,0,0
22-03-2013,17.06,0,0,0,0
25-03-2013,16.35,0,0,0,0
26-03-2013,16.12,0,0,0,0
27-03-2013,16.47,0,0,0,0
28-03-2013,16.47,0,0,0,0
02-04-2013,15.86,0,0,0,0
03-04-2013,15.54,0,0,0,0
04-04-2013,15.7,0,0,0,0
05-04-2013,16.24,0,0,0,0
08-04-2013,16.72,0,0,0,0
09-04-2013,16.72,0,0,0,0
10-04-2013,16.2,0,0,0,0
11-04-2013,16.22,0,0,0,0
12-04-2013,16.75,0,0,0,0
15-04-2013,17.25,0,0,0,0
16-04-2013,16.73,0,0,0,0
17-04-2013,17.38,0,0,0,0
18-04-2013,17.54,0,0,0,0
19-04-2013,17.02,0,0,0,0
22-04-2013,17.27,0,0,0,0
23-04-2013,16.74,0,0,0,0
24-04-2013,16.48,0,0,0,0
25-04-2013,16.24,0,0,0,0
26-04-2013,16.24,0,0,0,0
29-04-2013,16.67,0,0,0,0
30-04-2013,16.67,0,0,0,0
02-05-2013,16.67,0,0,0,0
03-05-2013,16.67,0,0,0,0
06-05-2013,16.67,0,0,0,0
07-05-2013,16.67,0,0,0,0
08-05-2013,16.67,0,0,0,0
09-05-2013,16.67,0,0,0,0
10-05-2013,16.67,0,0,0,0
13-05-2013,16.67,0,0,0,0
14-05-2013,16.64,0,0,0,0
15-05-2013,15.39,0,0,0,0
16-05-2013,14.93,0,0,0,0
17-05-2013,14.93,0,0,0,0
20-05-2013,14.93,0,0,0,0
21-05-2013,14.93,0,0,0,0
22-05-2013,15.86,0,0,0,0
23-05-2013,18.48,0,0,0,0
24-05-2013,17.67,0,0,0,0
27-05-2013,17.14,0,0,0,0
28-05-2013,16.87,0,0,0,0
29-05-2013,17.39,0,0,0,0
30-05-2013,17.36,0,0,0,0
31-05-2013,17.1,0,0,0,0
03-06-2013,18.9,0,0,0,0
04-06-2013,19.15,0,0,0,0
05-06-2013,17.07,0,0,0,0
06-06-2013,17.08,0,0,0,0
07-06-2013,19.15,0,0,0,0
10-06-2013,18.88,0,0,0,0
11-06-2013,19.91,0,0,0,0
12-06-2013,20.18,0,0,0,0
13-06-2013,20.18,0,0,0,0
14-06-2013,20.17,0,0,0,0
18-06-2013,20.14,0,0,0,0
19-06-2013,20.4,0,0,0,0
20-06-2013,21.43,0,0,0,0
21-06-2013,22.28,0,0,0,0
24-06-2013,22.97,0,0,0,0
25-06-2013,22.68,0,0,0,0
26-06-2013,22.39,0,0,0,0
27-06-2013,22.31,0,0,0,0
28-06-2013,22.02,0,0,0,0
01-07-2013,21.97,0,0,0,0
02-07-2013,21.93,0,0,0,0
03-07-2013,22.82,0,0,0,0
04-07-2013,22.09,0,0,0,0
05-07-2013,22.07,0,0,0,0
08-07-2013,22.04,0,0,0,0
09-07-2013,22.02,0,0,0,0
10-07-2013,22,0,0,0,0
11-07-2013,21.49,0,0,0,0
12-07-2013,21.46,0,0,0,0
15-07-2013,21.42,0,0,0,0
16-07-2013,21.41,0,0,0,0
17-07-2013,20.35,0,0,0,0
18-07-2013,20.07,0,0,0,0
19-07-2013,20.06,0,0,0,0
22-07-2013,19.92,0,0,0,0
23-07-2013,19.13,0,0,0,0
24-07-2013,19.12,0,0,0,0
25-07-2013,19.54,0,0,0,0
26-07-2013,19.36,0,0,0,0
29-07-2013,19.34,0,0,0,0
30-07-2013,18.99,0,0,0,0
31-07-2013,18.99,0,0,0,0
01-08-2013,17.88,0,0,0,0
02-08-2013,17.95,0,0,0,0
05-08-2013,17.54,0,0,0,0
06-08-2013,17.54,0,0,0,0
07-08-2013,17.55,0,0,0,0
08-08-2013,17.35,0,0,0,0
12-08-2013,16.8,0,0,0,0
13-08-2013,16.94,0,0,0,0
14-08-2013,16.76,0,0,0,0
15-08-2013,17.06,0,0,0,0
16-08-2013,17.07,0,0,0,0
19-08-2013,16.74,0,0,0,0
20-08-2013,17.24,0,0,0,0
21-08-2013,17.22,0,0,0,0
22-08-2013,16.94,0,0,0,0
23-08-2013,17.21,0,0,0,0
26-08-2013,16.95,0,0,0,0
27-08-2013,17.72,0,0,0,0
28-08-2013,19.01,0,0,0,0
29-08-2013,19.25,0,0,0,0
30-08-2013,19.81,0,0,0,0
02-09-2013,15.53,0,0,0,0
03-09-2013,16.78,0,0,0,0
04-09-2013,17.04,0,0,0,0
05-09-2013,17.03,0,0,0,0
06-09-2013,17.05,0,0,0,0
09-09-2013,17.3,0,0,0,0
10-09-2013,16.25,0,0,0,0
11-09-2013,16.52,0,0,0,0
12-09-2013,15.99,0,0,0,0
13-09-2013,16.28,0,0,0,0
16-09-2013,16.28,0,0,0,0
17-09-2013,16.27,0,0,0,0
18-09-2013,16.53,0,0,0,0
19-09-2013,15.76,0,0,0,0
20-09-2013,15.71,0,0,0,0
23-09-2013,16.01,0,0,0,0
25-09-2013,16.04,0,0,0,0
26-09-2013,15.8,0,0,0,0
27-09-2013,15.82,0,0,0,0
30-09-2013,16.08,0,0,0,0
01-10-2013,16.12,0,0,0,0
02-10-2013,16.38,0,0,0,0
03-10-2013,16.39,0,0,0,0
04-10-2013,16.4,0,0,0,0
07-10-2013,16.65,0,0,0,0
08-10-2013,17.62,0,0,0,0
09-10-2013,18.02,0,0,0,0
10-10-2013,17.36,0,0,0,0
11-10-2013,16.58,0,0,0,0
14-10-2013,16.85,0,0,0,0
15-10-2013,16.37,0,0,0,0
16-10-2013,16.22,0,0,0,0
17-10-2013,15.76,0,0,0,0
18-10-2013,15.76,0,0,0,0
21-10-2013,15.48,0,0,0,0
22-10-2013,15.04,0,0,0,0
23-10-2013,15.4,0,0,0,0
24-10-2013,15.15,0,0,0,0
25-10-2013,15.08,0,0,0,0
28-10-2013,15.08,0,0,0,0
29-10-2013,15.06,0,0,0,0
30-10-2013,15.01,0,0,0,0
31-10-2013,15.03,0,0,0,0
01-11-2013,14.99,0,0,0,0
04-11-2013,15,0,0,0,0
05-11-2013,15.1,0,0,0,0
06-11-2013,14.81,0,0,0,0
07-11-2013,14.83,0,0,0,0
08-11-2013,15.18,0,0,0,0
11-11-2013,15.19,0,0,0,0
12-11-2013,15.22,0,0,0,0
13-11-2013,16.08,0,0,0,0
14-11-2013,15.79,0,0,0,0
15-11-2013,15.51,0,0,0,0
18-11-2013,15.51,0,0,0,0
19-11-2013,16.07,0,0,0,0
20-11-2013,16.07,0,0,0,0
21-11-2013,16.6,0,0,0,0
22-11-2013,16.87,0,0,0,0
25-11-2013,16.87,0,0,0,0
26-11-2013,17.42,0,0,0,0
27-11-2013,16.91,0,0,0,0
28-11-2013,16.64,0,0,0,0
29-11-2013,16.65,0,0,0,0
02-12-2013,16.9,0,0,0,0
03-12-2013,17.45,0,0,0,0
04-12-2013,17.48,0,0,0,0
05-12-2013,17.22,0,0,0,0
06-12-2013,16.96,0,0,0,0
09-12-2013,17.46,0,0,0,0
10-12-2013,17.47,0,0,0,0
11-12-2013,17.99,0,0,0,0
12-12-2013,18.76,0,0,0,0
13-12-2013,18.76,0,0,0,0
17-12-2013,18.25,0,0,0,0
18-12-2013,18.25,0,0,0,0
19-12-2013,17.99,0,0,0,0
20-12-2013,17.64,0,0,0,0
23-12-2013,17.61,0,0,0,0
24-12-2013,17.57,0,0,0,0
27-12-2013,17.09,0,0,0,0
30-12-2013,16.87,0,0,0,0
31-12-2013,16.92,0,0,0,0
02-01-2014,17.68,0,0,0,0
03-01-2014,18.24,0,0,0,0
06-01-2014,18.66,0,0,0,0
07-01-2014,18.36,0,0,0,0
08-01-2014,18.78,0,0,0,0
09-01-2014,19.05,0,0,0,0
10-01-2014,19.09,0,0,0,0
13-01-2014,18.44,0,0,0,0
14-01-2014,18.47,0,0,0,0
15-01-2014,18.21,0,0,0,0
16-01-2014,18.19,0,0,0,0
17-01-2014,18.04,0,0,0,0
20-01-2014,17.79,0,0,0,0
21-01-2014,17.61,0,0,0,0
22-01-2014,17.69,0,0,0,0
23-01-2014,17.53,0,0,0,0
24-01-2014,17.53,0,0,0,0
27-01-2014,19.99,0,0,0,0
28-01-2014,20,0,0,0,0
29-01-2014,20.45,0,0,0,0
30-01-2014,20.96,0,0,0,0
31-01-2014,21.16,0,0,0,0
03-02-2014,21.48,0,0,0,0
04-02-2014,22.34,0,0,0,0
05-02-2014,22.5,0,0,0,0
06-02-2014,21.44,0,0,0,0
07-02-2014,20.85,0,0,0,0
10-02-2014,20.61,0,0,0,0
11-02-2014,20.61,0,0,0,0
12-02-2014,20.11,0,0,0,0
13-02-2014,19.06,0,0,0,0
14-02-2014,18.83,0,0,0,0
17-02-2014,18.59,0,0,0,0
18-02-2014,18.6,0,0,0,0
19-02-2014,18.6,0,0,0,0
20-02-2014,19.09,0,0,0,0
21-02-2014,18.6,0,0,0,0
24-02-2014,18.61,0,0,0,0
25-02-2014,19.12,0,0,0,0
26-02-2014,19.12,0,0,0,0
27-02-2014,19.13,0,0,0,0
28-02-2014,18.87,0,0,0,0
03-03-2014,19.15,0,0,0,0
04-03-2014,18.89,0,0,0,0
05-03-2014,19.16,0,0,0,0
06-03-2014,18.9,0,0,0,0
07-03-2014,18.91,0,0,0,0
10-03-2014,19.18,0,0,0,0
11-03-2014,18.92,0,0,0,0
12-03-2014,19.18,0,0,0,0
13-03-2014,19.44,0,0,0,0
14-03-2014,19.71,0,0,0,0
17-03-2014,19.44,0,0,0,0
18-03-2014,19.18,0,0,0,0
19-03-2014,19.96,0,0,0,0
20-03-2014,19.96,0,0,0,0
24-03-2014,19.89,0,0,0,0
25-03-2014,19.89,0,0,0,0
26-03-2014,17.19,0,0,0,0
27-03-2014,17.51,0,0,0,0
28-03-2014,16.65,0,0,0,0
31-03-2014,16.65,0,0,0,0
01-04-2014,16.49,0,0,0,0
02-04-2014,16.15,0,0,0,0
03-04-2014,16.32,0,0,0,0
04-04-2014,16.34,0,0,0,0
07-04-2014,16.64,0,0,0,0
08-04-2014,16.39,0,0,0,0
09-04-2014,16.28,0,0,0,0
10-04-2014,16.17,0,0,0,0
11-04-2014,16.57,0,0,0,0
14-04-2014,16.62,0,0,0,0
15-04-2014,16.9,0,0,0,0
16-04-2014,16.65,0,0,0,0
17-04-2014,16.57,0,0,0,0
22-04-2014,16.32,0,0,0,0
23-04-2014,16.55,0,0,0,0
24-04-2014,16.31,0,0,0,0
25-04-2014,15.78,0,0,0,0
29-04-2014,15.86,0,0,0,0
30-04-2014,15.87,0,0,0,0
02-05-2014,15.83,0,0,0,0
05-05-2014,16.09,0,0,0,0
06-05-2014,16.1,0,0,0,0
08-05-2014,16.12,0,0,0,0
09-05-2014,16.24,0,0,0,0
12-05-2014,15.72,0,0,0,0
13-05-2014,15.72,0,0,0,0
14-05-2014,15.46,0,0,0,0
15-05-2014,15.47,0,0,0,0
16-05-2014,15.29,0,0,0,0
19-05-2014,15.01,0,0,0,0
20-05-2014,14.55,0,0,0,0
21-05-2014,14.55,0,0,0,0
22-05-2014,14.54,0,0,0,0
23-05-2014,14.52,0,0,0,0
26-05-2014,14.51,0,0,0,0
27-05-2014,14.5,0,0,0,0
28-05-2014,14.5,0,0,0,0
29-05-2014,15.23,0,0,0,0
30-05-2014,14,0,0,0,0
02-06-2014,13.44,0,0,0,0
03-06-2014,13.4,0,0,0,0
04-06-2014,13.15,0,0,0,0
05-06-2014,13.15,0,0,0,0
06-06-2014,13.17,0,0,0,0
09-06-2014,13.42,0,0,0,0
10-06-2014,12.64,0,0,0,0
11-06-2014,13.16,0,0,0,0
12-06-2014,12.39,0,0,0,0
13-06-2014,12.41,0,0,0,0
17-06-2014,12.4,0,0,0,0
18-06-2014,12.4,0,0,0,0
19-06-2014,11.88,0,0,0,0
20-06-2014,12.31,0,0,0,0
23-06-2014,12.62,0,0,0,0
24-06-2014,12.64,0,0,0,0
25-06-2014,13.16,0,0,0,0
26-06-2014,12.91,0,0,0,0
27-06-2014,12.96,0,0,0,0
30-06-2014,12.7,0,0,0,0
01-07-2014,13.37,0,0,0,0
02-07-2014,12.35,0,0,0,0
03-07-2014,12.38,0,0,0,0
04-07-2014,12.44,0,0,0,0
07-07-2014,12.42,0,0,0,0
08-07-2014,12.44,0,0,0,0
09-07-2014,13.51,0,0,0,0
10-07-2014,13.79,0,0,0,0
11-07-2014,14.14,0,0,0,0
14-07-2014,13.36,0,0,0,0
15-07-2014,13.37,0,0,0,0
16-07-2014,13.08,0,0,0,0
17-07-2014,13.35,0,0,0,0
18-07-2014,13.39,0,0,0,0
21-07-2014,13.65,0,0,0,0
22-07-2014,13.4,0,0,0,0
23-07-2014,13.41,0,0,0,0
24-07-2014,13.68,0,0,0,0
25-07-2014,13.72,0,0,0,0
28-07-2014,13.72,0,0,0,0
29-07-2014,14.73,0,0,0,0
30-07-2014,14.44,0,0,0,0
31-07-2014,14.71,0,0,0,0
01-08-2014,15.01,0,0,0,0
04-08-2014,14.76,0,0,0,0
05-08-2014,14.88,0,0,0,0
06-08-2014,15.2,0,0,0,0
07-08-2014,15.46,0,0,0,0
08-08-2014,15.47,0,0,0,0
11-08-2014,14.99,0,0,0,0
12-08-2014,14.99,0,0,0,0
13-08-2014,15.25,0,0,0,0
14-08-2014,15.25,0,0,0,0
15-08-2014,15.71,0,0,0,0
18-08-2014,15.42,0,0,0,0
19-08-2014,15.45,0,0,0,0
20-08-2014,15.48,0,0,0,0
21-08-2014,15.71,0,0,0,0
22-08-2014,16.25,0,0,0,0
25-08-2014,15.97,0,0,0,0
26-08-2014,15.48,0,0,0,0
27-08-2014,15.48,0,0,0,0
28-08-2014,15.74,0,0,0,0
29-08-2014,15.51,0,0,0,0
01-09-2014,15.5,0,0,0,0
02-09-2014,15.23,0,0,0,0
03-09-2014,14.72,0,0,0,0
04-09-2014,14.45,0,0,0,0
05-09-2014,14.98,0,0,0,0
08-09-2014,14.71,0,0,0,0
09-09-2014,14.96,0,0,0,0
10-09-2014,14.97,0,0,0,0
11-09-2014,14.97,0,0,0,0
12-09-2014,14.98,0,0,0,0
15-09-2014,14.98,0,0,0,0
16-09-2014,15.24,0,0,0,0
17-09-2014,15.76,0,0,0,0
18-09-2014,16.03,0,0,0,0
19-09-2014,14.82,0,0,0,0
22-09-2014,15.59,0,0,0,0
23-09-2014,15.59,0,0,0,0
25-09-2014,15.87,0,0,0,0
26-09-2014,16.9,0,0,0,0
29-09-2014,17.31,0,0,0,0
30-09-2014,16.99,0,0,0,0
01-10-2014,17.25,0,0,0,0
02-10-2014,17.78,0,0,0,0
03-10-2014,17.52,0,0,0,0
06-10-2014,16.99,0,0,0,0
07-10-2014,17.26,0,0,0,0
08-10-2014,17.79,0,0,0,0
09-10-2014,17.79,0,0,0,0
10-10-2014,18.7,0,0,0,0
13-10-2014,18.43,0,0,0,0
14-10-2014,19.07,0,0,0,0
